height,cag,dbh
147,69,
140,60,
105,35,
125,53,
95,15,
111,25,
112,15,
102,42,
92,17,
94,18,
54,15,
47,46,
54,7,
73,34,
69,19,
41,5,
79,18,
42,1,
89,10,
111,25,
76,14,
233,15,
130,30,
42,15,
92,24,
256,14.5,1.6
215.5,21.5,1.4
400,,2.6
500,,3.2
400,,3.8
600,,4
650,,5.5
600,,6.5
550,,3.4
350,50,2.2
400,,2.5
600,,3.8
600,,6.2
600,,4
600,,4.2
600,,3.9
400,,2.3
600,,3.8
600,,4
600,,5.5
600,,3.9
800,,7.5
500,,3
500,,3.1
600,,5.8
600,,4.3
500,,3.1
600,,3.6
98,35.5,
62.5,19.3,
64,0.5,
62.5,1,
70,43.5,
68.5,0,
78.5,6.5,
108,33.5,
161.5,51,
80,34.5,
78,3.5,
161.5,63.5,
186,60.5,
175.5,16,
110,14,
132,46.5,
171.5,44,
50,20,
150,34.5,
146.5,35.3,
87.5,24.5,
86.5,24.5,
143.5,41,
125,29.5,
136.5,9,
117.5,12,
206.5,46,
89.3,4.5,
140.5,60.3,
284.5,53,
234,8.5,
294,49,
237,30,
208,28,
265.5,42.5,
240,47.5,
118.5,5,
201,28.5,
241,22.5,
218,65,
162.5,18.5,
63.5,23,
60,17,
88.5,46,
69,26,
57,17,
80,36,
120,48,
75,21,
86,40,
75,31,
75,16,
72.5,25,
64,10.5,
63,17,
35,18,
39,25,
49,43,
50,48,
18,7,
27,7,
52,32,
45,17,
63,37,
16,10,
22,11.5,
14,11,
38,12,
27,17,
80,66,
23.5,14,
39.5,24,
21,11,
28.5,19,
18.5,13,
16,,
30.5,27,
37,35,
55,41,
29,14,
27,16,
32,29,
26.5,7.5,
46.5,34,
21,13,
44,40,
41,27,
28,11,
24,20,
27,15,
32,27,
27,14,
32,31,
36.5,22,
40,18,
53,40,
34,30,
34,31,
46,45,
22,14,
14,8,
28,23,
28,25,
42,17,
44,27,
34,24.5,
70,24,
68,21,
25,,
31,14,
25,16,
20,16,
18,16,
21,14,
37,35,
47,11,
25,16,
25,18,
38,22.5,
22,16,
69,40,
25,15,
31,22,
18,11,
14,,
33,25,
50,27,
57,21,
53,23,
23,9,
85,14.5,
84,8,
133,20,
111,11,
127,29,
75,21,
83,14,
90,5,
71,18,
100,13,
46,9,
91,24,
75,20,
77,20,
90,4,
88,12,
149,48,
102,20,
77,17,
70,23,
78,12,
118,37,
93,23,
100,14.5,
46,46,
88,24,
64,4,
29,23,
47,27,
29,22,
34,10,
36,19,
34,18,
64,28,
63,49,
71,24,
86,7,
96,16,
50,,
112,37,
106,41,
230,64,
226,55,
160,26,
131,43,
152,23,
97,45,
251,47,
189,54,
234,69,
72,25,
74,20,
187,52,
300,60,
300,57,
272,66,
300,,
320,,1.3
100,42,
72,40,
150,68,
400,,1.3
62,31,
199,2,
117,23,
148,47,
450,,1.7
218,76,
46,45,
62,,
37,27,
157,7,
500,,0.9
500,,0.9
500,,1.1
270,20,
500,,1.4
500,,2
280,12,
500,,1.2
142,15,
500,,0.7
500,,1.7
219,77,
162,8,
500,,1.3
500,,0.8
500,,0.75
500,,0.8
500,,1.4
500,,0.9
10,4.5,
26,23,
12.5,5,
13,10.5,
7.5,5.5,
12.5,8.5,
13.5,7,
8,2.5,
25.5,18.5,
32.5,20.5,
30.5,12.5,
42,28.5,
,,
,,
,,
,,
96,31,
205,26,
75,14,
210,27,
47,13,
172,59,
105,12,
92,14,
186,26,
182,59,
112,29,
78,14,
98,26,
82,11,
177,47,
52,11,
181,75,
227,41,
139,34,
181,51,
188,67,
243,16,
260,42,
251,29,
234,22,
292,32,
118,14,
221,51,
191,29,
161,27,
210,25,
100,33,
82,11,
211,55,
340,35,1
197,41,
400,,1.9
269,34,
400,,1.8
71,32,
36,16,
52,35,
55,49,
47,30,
34,26.5,
65.5,43,
35,20.5,
22.5,10.5,
38,30,
95,29,
111,37,
232,82,
167,44,
153,29,
117,39,
232,31,
275,71,
165,43,
203,66,
105,47,
91,48,
132,89,
103,27,
340,41,0.6
400,,1.9
355,42,0.7
400,,0.8
400,,1.1
66,4,
187,18,
119,16,
265,50,0.7
147,23,
144,25,
72,32,
140,30,
204,4,
276,37,0.8
214,28,0.65
177,2,
237,3,
152,22,
72,18,
85,38,
70,36,
103,38,
113,42,
151,45,
175,51,
252,39,
152,36,
182,41,
143,43,
214,38,
197,25,
215,30,
292,35,
210,27,
202,29,
263,38,
217,35,
194,28,
226,31,
271,36,
182,30,
201,41,
316,51,
324,38,
268,31,
275,18,
299,38,
157,25,
283,33,
260,43,
209,32,
219,37,
183,25,
251,27,
262,38,
275,35,
181,26,
243,29,
256,39,
216,36,
225,38,
286,57,
281,48,
291,35,
321,61,
339,52,
89,36,
64,33,
56,39,
35,11,
58.5,21.5,
68,32,
109,17,
43,2.5,
49,16,
43,18,
135,50,
93,52,
104,29,
163,47.5,
166,70,
168,60,
90.5,26,
84,13,
109,44,
232,77,
93,38,
101,37,
119,68,
87,56,
94,39,
52,17,
69,53,
136,11,
135,64,
101,66,
110,62,
33,26,
67,20,
19,10.5,
84,8.5,
54,3.5,
134.5,3.5,
71,13.5,
94,16,
110,41,
120,7,
101,1.5,
105,37,
93,5.5,
300,50,
243.5,8,
201,5.5,
223,12.5,
218,10,
260,10,
182,46,
148,11,
137,10,
218.5,20,
190,20,
146,12,
147,25,
159,19,
62,5,
73,3,
94,10,
,,
500,,
500,,
500,,
500,,
500,,
180,83,
253,3,
342,60,0.8
305,118,0.5
147,53,
122,2,
92,30,
96,17,
255,17,
250,16,
230,24,
215,56,
330,95,
360,81,
215,35,
180,22,
110,15,
255,25,
77,44,
67,64,
65,50,
64,44,
115,70,
33,32,
56,15,
95,50,
145,31,
170,45,
122,19,
117,18,
235,39,
118,31,
133,20,
184,36,
262,19,
204,29,
203,25,
163,27,
196,47,
166,42,
131,36,
194,33,
132,15,
186,32,
197,35,
60,30,
123,84,
86,28,
62,31,
49,34,
75,40,
82,26,
59,40,
103,49,
82,31,
106,32,
92,38,
88,40,
150,82,
70,34,
55,26,
57,28,
82,33,
89,29,
162,86,
152,71,
80,38,
93,24,
114,31,
76,,
600,,2.4
165,38,
220,51,
195,23,
243,49,
300,,1.1
400,,2
308,,1.6
203,33,
400,,2.7
400,,2.2
312,66,
238,86,
400,,1.1
400,,1.1
500,,2.9
400,,1.3
400,,1.3
400,,1.7
400,,1.3
400,,1.1
400,,1.3
400,,1.3
255,62,
329,66,
92,68,
168,52,
151,58,
202,81,
89,70,
105,66,
63,19,
92,18,
82,29,
95,24,
80,26,
104,17,
92,12,
87,22,
131,26,
86,33,
70,14,
120,24,
68,19,
123,46,
55,34,
62,36,
114,40,
31,,
43,18,
53,30,
45,12,
33,15,
50,26,
84,28,
70,27,
150.5,66,
96,36,
105,46,
249,31,
291,38,0.7
101,30,
181,39,
236,61,
142,23,
120,34,
224,4,
281,46.5,
130,64.5,
118,17,
300,42,0.5
400,,1.1
350,50,0.7
253,52,
125,6,
213,13.5,
235,28.5,
380,50,0.85
218,38,
236,15,
173,16,
219,37.5,
400,,0.8
185,46,
297,5,
450,,1.1
172,15.5,
220,74,
264,3,
201,2.5,
350,50,1
238,29.5,
450,,1.15
227,19,
238.5,41.5,
350,50,0.8
400,,1
235,34.5,
180,10.5,
450,,1.1
254,47,
114,13.5,
53,37,
62,36,
63,34,
57,34,
109,41,
27,,
28,6.5,
52,25,
86,28,
36,7,
49.5,16,
70,26,
39,6,
23,4,
14,,
18,,
35,18,
37,13,
17.5,14,
10,,
24,,
64,24,
80,27,
77.5,25,
66,12,
71,19,
91,39,
75,40,
47,3,
80,24,
203,49,
400,,1.5
40,,
292,47,1.1
165,61,
156,33,
242,45,
137,30,
103,73,
326,77,0.95
273,36,0.7
183,70,
306,64,0.85
352,51,1.05
384,41,1.2
177,51,
362,59,1
232,61,
175,47,
81,26,
102,26,
171,46,
79,9,
65,34,
104,32,
77,14,
137,33,
54,17,
49,19,
63,22,
89,49,
41,32,
53,28,
67,55,
121,28,
285,39,
116,38,
84,47,
81,34,
54,28,
78,57,
20,9,
305,25,
310,51,
245,63,
272,58,
350,15,
,,
220,51,
193,34,
179,32,
88,17,
400,,1.5
320,41,
400,,1.1
400,,1.7
335,44,
285,29,
177,34,
400,,1.3
315,28,
340,38,
227,36,
290,41,
360,27,
400,,0.9
400,,0.9
400,,0.9
272,37,
400,,1
400,,1
400,,0.8
195,32,
70,37,
67,36,
125,59,
107,29,
129,67,
75,32,
60,15,
119,56,
110,43,
89,63,
34,,
95,17,
105,22,
95,15,
119,42,
125,52,
151,36,
286,53,
360,,1.3
265,39,
103,18,
174,27,
163,19,
201,57,
218,36,
234,52,
203,26,
295,49,
180,47,
185,32,
97,,
70,,
64,,
80,32,
80,57,
,,
63,19,
66.5,27,
54,,
115,26,
151,29,
85,21,
120,26,
121,17,
93,20,
115,13,
120,14,
85,12,
65,19,
125,23,
60,35,
86,31,
119,24,
164,28,
98,36,
48,,
70,31,
159,54,
130,45,
85,2,
55,12,
52,29,
40,18,
70,37,
52,31,
52,27,
53,28,
65,27,
66,21,
70,33,
74,23,
97,46,
62,28,
56,35,
75,27,
118,35,
31,,
146,16,
161,22,
92,12,
185,17,
125,29,
61,26,
51,23,
600,,2.5
360,16,
400,,1.5
400,,1.7
400,,1.2
400,,1.3
400,,1.3
110,34,
147,55,
113,21,
350,,1.3
44,17,
29,15,
57,9,
60,17,
33.5,19,
22,,
23,6.5,
41,20,
59,31,
94,48,
107,62,
109,47,
107,69,
126,72,
38,22,
69,48,
64,47,
58,36,
68,46,
60,37,
34,28.5,
42,26,
29,21,
45,33,
19,6,
74,48,
68,48,
49,34,
47,30,
38,24,
36,20,
39,23,
57,30,
6,1.5,
66,52,
52,36,
,,
207,27,
120,6.5,
500,,1.7
206,16,
95,11,
35,25,
47,32,
205,30,
33,,
21,9,
25,22,
32,26,
12,5,
49,26,
61,38,
32,28,
27,26,
58,52,
40,39,
50,31,
32,31,
57,53,
59,,
,,
,,
80,35,
54,15,
92,48,
45,26,
48,32,
25,18,
120,91,
110,59,
57,13,
47,36,
35,24,
67,,
72,,
109,19,
81,46,
155,49,
147,46,
51,,
89,35,
111,47,
148,54,
104,46,
118,21,
275,58,
370,39,1
500,,1.4
600,,1.6
262,47,
500,,0.9
500,,1
500,,1.1
338,45,0.9
500,,0.9
600,,1.9
600,,1.7
267,47,
600,,1.6
600,,1.8
500,,1.2
600,,1.8
500,,1.1
600,,1.5
,,
155,15,
85,14,
110,20,
160,15,
93,21,
144,38,
124,19,
81,9,
85,14,
112,14,
137,14,
110,18,
101,31,
151,19,
103,16,
95,15,
119,26,
115,12,
60,12,
153,13,
110,15,
80,14,
145,14,
85,8,
125,34,
145,19,
75,8,
104,17,
85,8,
66,7,
205,25,
175,13,
135,11,
195,38,
215,34,
210,29,
183,22,
165,24,
120,53,
85,24,
250,23,
75,13,
85,27,
76,33,
83,18,
55,23,
205,60,
30,8,
70,12,
42,19,
195,48,
45,,
251,55,
141,77,
185,37,
287,21,
305,25,1.1
269,23,
93,17,
143,44,
90,36,
97,26,
74,29,
72,36,
88,26,
65,17,
172,21,
73,11,
,,
144,7,
116,29,
9,,
297,28,
300,15,
133,20,
57,9,
67,27,
28,,
42,35,
61,6,
45,15,
12,,
16,,
68,50,
2,1,
47,15,
93.5,13,
101,61,
68,25,
55,26,
61,37,
54.5,6,
67,39,
69,38.5,
80,39,
50,17,
71,38,
73,40,
92,57,
28,,
124,60,
58,20,
95,48,
60,43,
82,46,
56,37,
350,50,1.1
400,,1
600,,2.2
233,3,0.6
145,4,
83,4,
250,3,0.55
350,50,0.7
268,1,0.5
600,,2.4
180,5,
600,,2.1
600,,2.5
400,,1.1
600,,2.2
600,,2.4
500,,1.4
600,,1.8
255,5,0.6
191,14,
600,,2.4
241,3,0.65
86,27,
127,63,
168,25,
137,17,
235,33,
109,58,
145,17,
138,12,
145,16,
173,33,
188,26,
75,9,
73,16,
69,32,
73,37,
125,55,
45,,
83,33,
65,27,
77,33,
155,65,
110,19,
95,51,
55,24,
63,31,
69,35,
106,31,
66,33,
90,37,
98,33,
73,32,
350,32,
335,32,
215,44,
65,,
,,
100.5,19.5,
147,53,
147,60,
162.5,67,
100,35.5,
90.5,40,
64,24,
97,34,
71,25,
86,20,
95,41,
90.5,59.5,
34,33,
92,44,
146,81,
103,37,
120,58,
86,66,
140.5,33,
48,26,
105.5,69.5,
70,6,
154,71,
90,21,
246,86,
500,,
350,50,
600,,
500,,
500,,
178,88.5,
195.5,104.5,
,,
58,4,
48,34,
93,54,
94,49,
39,13,
53,2.5,
195,42,
124,53,
66,21.5,
57,23,
74.5,35,
41,26,
49.5,9.5,
39,34,
38,16,
35,17,
221,51,
153,33.5,
118,21,
121,31,
118.5,12,
179,24.5,
82,15,
98,16.5,
124,45,
100,22,
120,25,
107,20,
270,26,
124,31,
265,24,
219,33,
167,73,
,,
,,
32,4,
68,15,
291,46,
155,19.5,
202,44,
283,38,
155,11.5,
47,35,
259,18,
99,17,
16,15,
350,,1.05
350,,1.25
350,,1.1
78,10,
112,1,
400,,1.2
400,,1.3
100,19,
81,40,
138.5,66,
85,36,
125,52,
163,17,
145,62,
121,49,
127,47,
175,42,
123,29,
190,12,
180,41,
195,41,
400,,1.6
151,41,
245,47,
107,90,
97,51,
27,26,
33,21,
31,71.5,
62,15.5,
88,46,
,,
43,14,
31,16,
54,33,
26,,
21,,
31,,
300,,0.8
350,,1.3
350,,1
223,49,0.6
163,41,
137,5,
500,,1.1
500,,2.7
600,,3.3
400,,1.3
212,15,
300,,0.8
400,,1.65
68,39,
135,40,
600,,2.4
10.5,7.8,
18.3,4,
50.3,47.6,
63.4,36,
51.3,46,
15.5,9,
75.6,43,
113.5,80,
19.5,12,
40.3,30.5,
99.3,84.5,
60.5,48.3,
52.5,47.5,
83.5,62.2,
48,35,
97,69.5,
43,22.5,
27.5,14.2,
47.5,37.5,
89.5,49,
53.2,,
52,,
21,18,
45,24.5,
53,41,
73.5,,
61.5,19,
44,24.5,
62,45.5,
32,28,
43,24.5,
69,60,
82,41,
35.5,35,
15,14.9,
54,51.5,
37.6,,
31.2,15,
55.5,41.5,
103,42,
71.5,33.6,
70,44.1,
72.5,52,
76,41,
63,42.5,
56,23,
75.5,52,
44,,
34,,
224,60,1
140,61,2
101,29,2
111,79,
87,38,
139,43,
118,63,
129,58,
133,4,
138,44,
116,81,
152,51,
154,52,
102,22,
160,51,
171,62,
142,40,
143,54,
,,
145,88,
137,56,
120,62,
113,55,
145,88,
118,85,
295,56,
52,,
66,47,
75,51,
103,82,
157,82,
98,51,
105,79,
125,76,
118,85,
295,56,
85,,
97,,
86,,
80,,
,,
136,51,
90,52,
57,23,
43,13,
143,48,
110,37,
98,23,
152,47,
205,31,
151,32,
135,14,
90,24,
170,18,
245,23,
45,11,
63,36,
66,32,
87,48,
400,,1.2
400,,1.2
191,64,
400,,1.3
400,,1.2
400,,1.1
400,,1.2
400,,1
400,,1.1
400,,1.8
400,,0.9
360,32,1.3
400,,1
400,,1
400,,1
400,,1.3
400,,1.1
400,,1.3
400,,1.1
31,,
90,26,
147,61,
172,36,
117,81,
131,53,
103,43,
127,24,
98,63,
92,41,
119,51,
83,33,
80,51,
120,24,
85,27,
105,16,
36,36,
248,44,
105,23,
91,20,
116,34,
118,23,
120,17,
90,36,
138,56,
56,18,
130,39,
79,46,
37,10,
145,48,
58,17,
152,32,
94,23,
78,29,
70,10,
58,23,
116,15,
121,45,
41,5,
61,30,
166,18,
194,38,
58,23,
132,40,
157,39,
131,30,
166,26,
140,31,
137,35,
67,5,
150,36,
131,39,
117,23,
88,16,
242,22,
239,34,
106,27,
200,31,
83,24,
91,26,
350,,1.9
500,,2.7
500,,1.7
358,27,2.1
500,,2.5
44,5,
600,,2.8
550,,1.6
600,,1.7
600,,1.8
450,,1.5
750,,3.05
450,,1.25
600,,2.4
600,,1.5
600,,1.8
600,,1.5
50,7,
500,,1.2
700,,2.2
212,8,
800,,2.5
400,,1.1
400,,0.6
650,,1.4
52,17,
78,37,
302,5,0.8
500,,1.4
450,,1.4
215,26,
600,,2.8
255,12,
119,25,
247,41,
45,24,
116,17,
144,17,
144,35,
172,3,
153,37,
179,14,
186,34,
118,52,
183,28,
109,33,
122,22,
69,1.5,
88,27,
197,38,
173,36,
71,12,
130,31,
83,5,
82,29,
116,36,
163,41,
170,12,
63,39,
230,3,
252,10,
298,35,
250,35,
336,34,1
265,40,
330,40,1.1
84,1,
129,48,
289,34,
219,5,
74,35,
74,36,
86,3,
120,48,
92,43,
35,6,
112,35,
82,26,
81,40,
78,31,
28,10,
96,26,
100,37,
75,16,
21,2,
30,26,
30,10,
25,13,
11,,
28,24,
29,4,
26,16,
22,11,
26,13,
13,,
36,5,
12,,
23,23,
21,24,
17,2,
23,10,
28,2,
27,10,
24,4,
35,21,
48,26,
27,22,
51,34,
41,17,
30,25,
50,4,
51,5,
5,,
27,26,
24,23,
25,13,
20,9,
10,,
22,12,
35,22,
25,15,
30,14,
39,18,
39,29,
41,22,
33,32,
13,,
29,14,
18,8,
42,23,
46,19,
30,10,
67,42,
16,,
38,22,
30,18,
35,7,
54,28,
54,30,
45,17,
34,6,
29,29,
51,25,
36,32,
29,3,
42,17,
10,,
38,19,
33,29,
18,11,
29,16,
25,18,
30,5,
31,23,
28,27,
19,11,
28,13,
48,19,
27,16,
24,6,
64,38,
17,10,
34,18,
44,20,
28,8,
37,21,
14,1,
34,18,
17,3,
48,8,
129,26,
106,18,
81,9,
105,14,
112,16,
96,13,
100,22,
27,2,
125,9,
53,4,
75,18,
71,16,
95,2,
54,15,
42,5,
15,4,
17,5,
22,7,
77,19,
84,28,
16,14,
41,20,
78,22,
17,4,
38,2,
37,4,
18,,
25,,
48,17,
23,7,
45,21,
28,18,
18,,
62,17,
97,42,
71,12,
60,27,
104,11,
101,21,
103,21,
56,10,
110,21,
146,11,
130,2,
53,16,
142,31,
76,21,
48,14,
197,57,
117,23,
184,30,
100,23,
107,5,
237,37,
254,79,
214,46,
245,31,
303,50,1
144,37,
130,39,
357,52,1.25
221,51,
358,36,1.3
157,7,
54,11,
229,54,
152,19,
450,,2
241,66,
80,17,
400,,1.5
112,21,
359,43,1.4
208,10,
469,80,0.8
70,44,
195,42,
245,28,
419,72,0.8
407,70,0.9
550,,1.4
700,,2.3
340,19,0.9
600,,2.1
400,,1.1
550,,1.4
464,62,1
440,69,13
165,7,
500,,1.5
189,3,
,,
,,
25,9,
,,
15,,
9,5,
18,10,
35,30,
71,2,
221,41,
286,54,
232,64,
155,38,
100,18,
182,52,
140,30,
118,42,
270,51,
53,19,
261,60,
81,5,
125,41,
94,37,
169,53,
140,13,
184,14,
287,57,
395,52,0.8
308,39,
219,24,
126,27,
113,16,
450,,2.1
450,,2.1
139,17,
99,26,
70,29,
450,,1.35
80,5,
54,37,
55,30,
47,8,
25,23,
38,30,
35,29,
36,,
18,,
19,,
77,19,
68,40,
104,25,
160,37,
148,31,
201,48,
345,29,
399,34,0.9
305,42,
99,26,
60,8,
80,25,
99,41,
98,38,
100,65,
149,50,
190,38,
89,4,
151,36,
286,16,
400,,1.2
400,,0.9
330,4,
80,15,
193,36,
67,4,
209,34,
172,14,
88,29,
210,27,
180,32,
134,29,
126,18,
173,26,
323,49,1
251,46,
207,26,
298,61,0.85
92,18,
151,72,
201,16,
63,8,
355,54,1.3
98,21,
328,46,1.15
125,16,
269,57,
87,14,
400,,1.45
450,,2.15
450,,1.8
401,58,1.15
134,17,
324,45,1
195,8,
263,5,
203,10,
324,28,1.1
305,39,1.05
383,49,1.2
156,27,
261,25,
234,23,
301,22,0.9
305,41,1
291,36,
326,71,1.05
354,69,0.9
151,29,
366,46,1.05
327,40,0.95
135,48,
303,38,0.9
350,,1.25
106,50,
266,8,
400,,1.5
289,26,
317,55,0.9
130,54,
204,22,
400,,1.55
,,
30,10,
65,6,
34,13,
31,3,
45,16,
91,24,
58,31,
123,27,
112,45,
103,38,
169,38,
202,54,
90,12,
188,56,
35,,
59,3,
65,54,
79,17,
68,42,
51,1,
33,16,
113,57,
101,36,
49,,
40,,
69,14,
80,23,
29,,
84,37,
115,30,
158,28,
295,43,1.2
167,15,
215,26,
223,20,
124,9,
235,30,
147,13,
337,18,
171,35,
230,34,
104,8,
143,11,
113,30,
167,22,
126,26,
173,14,
125,18,
99,3,
64,4,
167,27,
88,9,
119,31,
77,12,
131,13,
157,14,
51,4,
90,6,
293,43,0.8
135,11,
228,42,
,,
116,41,
133,40,
367,27,1.2
382,68,1.4
285,3,0.9
165,48,
267,59,
156,44,
334,28,0.9
374,12,1
104,14,
145,37,
100,55,
63,47,
77,38,
38,27,
43,42,
65,18,
24,24,
64,39,
90,54,
91,26,
107,36,
225,8,
85,21,
129,34,
147,38,
178,12,
217,37,
112,23,
111,21,
134,10,
105,12,
129,25,
144,25,
180,9,
131,36,
74,25,
147,57,
105,37,
90,28,
119,6,
88,31,
121,47,
151,63,
70,25,
65,30,
85,33,
64,36,
70,26,
109,53,
500,,1.5
500,,1.2
450,,1
550,,1.2
450,,1
55,24,
75,10,
44,5,
212,23,
256,33,
312,38,
600,,1.85
500,,2.2
420,47,0.9
197,3,
600,,2.4
372,50,0.9
276,54,
410,59,1.2
436,79,1.5
104,22,
121,2,
94,30,
69,25,
155,20,
132,21,
29,19,
82,27,
79,21,
34,2,
98,22,
53,9,
152,27,
69,15,
75,23,
113,40,
51,46,
88,48,
53,32,
59,47,
48,26,
131,54,
44,25,
72,3,
128,24,
41,10,
54,16,
60,21,
178,47,
131,14,
154,11,
103,19,
122,32,
132,34,
293,4,
201,60,
266,27,
84,30,
105,34,
75,37,
119,68,
129,46,
163,10,
335,34,0.95
105,48,
400,,1.3
144,39,
202,21,
356,31,0.95
163,23,
256,1,
197,38,
413,18,0.8
417,59,0.95
169,8,
234,15,
400,,1.1
192,32,
233,12,
400,,1.05
400,,1.45
177,9,
214,27,
253,48,
279,37,
112,10,
400,,1.25
230,32,
291,42,
139,23,
400,,1.05
267,3,
222,41,
103,8,
227,16,
265,47,
254,4,
263,20,
264,33,
154,6,
112,14,
206,16,
350,,0.95
400,,1.2
158,19,
183,13,
298,4,
375,12,1.15
178,4,
120,46,
64,18,
50,5,
79,35,
91,45,
59,27,
31,,
47,13,
62,6,
70,7,
69,10,
90,26,
58,6,
63,9,
59,17,
76,9,
86,32,
180,21,
233,39,
341,44,1.05
205,35,
283,47,0.75
138,33,
352,23,1.1
159,25,
356,84,1
340,40,0.9
310,50,1.15
450,,1.4
282,42,0.6
500,,1.2
143,16,
86,26,
121,40,
70,21,
56,18,
110,43,
108,49,
88,3,
116,50,
133,44,
73,57,
180,44,
59,36,
42,,
78,30,
53,35,
71,31,
49,32,
63,32,
56,15,
40,9,
69,41,
307,22,0.7
111,36,
120,34,
92,22,
25,32,
67,28,
59,19,
83,36,
59,47,
100,57,
400,,1.2
310,25,0.8
500,,1.9
360,,0.85
400,,1.5
310,36,0.7
500,,1.6
400,,1.25
500,,1.2
110,33,
400,,0.9
110,14,
110,5,
135,47,
280,,
300,,0.6
450,,1
500,,1
400,,1.05
88,37,
110,21,
89,20,
77,16,
55,30,
97,10,
74,5,
239,48,
137,4,
128,34,
145,53,
195,45,
61,16,
110,23,
193,44,
122,25,
235,30,
129,30,
240,47,
119,46,
142,23,
95,2,
195,41,
96,21,
50,18,
,,
53,9,
80,42,
68,8,
169,54,
113,13,
162,24,
157,38,
183,44,
57,2,
115,24,
158,43,
26,19,
42,22,
30,9,
25,6,
49,38,
59,18,
45,24,
44,42,
63,9,
74,23,
73,27,
110,17,
62,32,
66,35,
66,45,
67,29,
56,10,
24,10,
77,14,
55,25,
60,22,
97,1,
109,33,
88,11,
156,7,
117,4,
135,3,
140,24,
113,10,
450,,1.8
105,18,
51,26,
57,18,
64,20,
71,44,
58,35,
51,20,
52,32,
44,24,
52,11,
25,9,
45,15,
35,7,
67,30,
59,33,
31,8,
24,6,
52,20,
46,25,
66,26,
,,
400,,1.65
293,3,0.7
224,6,0.8
130,2,
244,49,0.6
345,6,1.45
111,20,
472,10,1.6
238,31,0.5
52,16,
36,30,
42,26,
77,65,
68,44,
36,16,
40,,
53,34,
104,59,
,,
,,
120,37,
95,53,
50,26,
157,39,
154,32,
77,34,
123,22,
36,,
51,41,
39,32,
89,42,
137,65,
151,8,
75,30,
96,32,
84,22,
62,30,
98,29,
,,
306,24,0.6
324,27,1
376,51,1.2
400,39,1.05
429,45,1.05
500,,1.5
550,,1.6
146,2,
600,,1.9
82,11,
400,,1.4
239,1,
600,,2.05
262,15,
66,23,
24,,
20,,
45,32,
28,20,
24,,
34,34,
13,4,
28,,
45,,
42,22,
19,,
24,20,
34,25,
17,16,
51,32,
28,28,
15,4,
43,30,
42,36,
20,,
47,30,
19,,
92,9,
111,23,
115,6,
162,34,
205,20,
170,30,
93,1,
202,29,
102,8,
141,35,
144,14,
156,17,
115,27,
99,12,
99,13,
145,9,
119,14,
85,5,
170,10,
163,15,
144,17,
121,7,
96,1,
100,2,
74,4,
109,17,
116,16,
117,26,
77,20,
127,34,
86,24,
108,46,
278,25,0.7
172,34,
165,43,
260,1,
322,28,0.8
221,7,
383,18,1.2
210,17,
121,62,
121,64,
23,8,
21,,
57,46,
32,4,
59,35,
36,,
37,17,
27,,
57,18,
59,17,
56,22,
88,32,
77,28,
63,18,
66,25,
110,5,
,,
108,20,
275,30,
109,8,
339,33,1.05
53,7,
58,11,
73,24,
36,25,
48,35,
71,43,
62,30,
26,19,
81,26,
47,26,
45,8,
66,18,
85,22,
34,4,
57,14,
16,,
99,42,
24,,
63,19,
81,10,
52,9,
50,17,
24,20,
73,26,
11,10,
40,9,
266,5,
500,,1.3
382,26,0.85
600,,1.7
700,,2.3
700,,2.7
500,,1.3
481,18,1.05
600,,2.5
700,,3.2
600,,2.25
700,,2.4
265,2,0
1,2,
600,,1.95
700,,2.65
247,2,0.7
500,,1.5
226,4,
500,,1.5
450,,1.2
319,1,1
147,15,
333,58,0.85
248,4,
254,4,
452,32,0.85
600,,2.4
500,,1.5
500,,1.6
500,,1.2
500,,1.2
600,,2.1
483,9,1.05
600,,2.3
196,19,
104,23,
97,30,
73,38,
91,22,
73,35,
104,40,
93,37,
91,29,
98,45,
99,41,
85,20,
77,18,
77,21,
94,35,
66,18,
113,16,
142,35,
150,3,
108,39,
117,2,
98,37,
139,40,
140,52,
98,36,
63,44,
80,13,
90,32,
97,26,
84,31,
89,47,
110,34,
64,,
69,17,
,,
99,13,
54,18,
71,14,
33,7,
195,9,
370,,1.4
63,54,
69,11,
78,13,
,,
181,43,
158,39,
95,11,
161,38,
174,48,
28,2,
97,40,
94,41,
126,56,
125,47,
105,26,
100,31,
53,20,
68,5,
62,18,
400,,1.35
245,60,
212,86,
135,58,
400,,1.3
350,,1.3
77,9,
400,,1.5
151,41,
400,,2.2
211,68,
189,67,
109,34,
300,43,0.8
161,50,
,,
43,9,
53,15,
79,35,
79,18,
79,31,
162,30,
66,12,
74,9,
73,9,
98,1,
159,37,
95,32,
58,11,
43,20,
250,44,
170,36,
167,34,
181,14,
208,51,
130,18,
131,29,
284,14,
327,36,1.3
225,18,
,,
400,,1.4
115,22,
350,,1.2
450,,1.4
112,10,
68,14,
64,19,
96,3,
167,24,
76,76,
328,45,1
162,2,
67,52,
164,6,
,,
42,27,
37,,
115,4,
198,58,
154,46,
40,,
107,47,
149,46,
126,87,
67,49,
,,
55,19,
57,11,
249,13,
379,13,1.2
600,,2.3
153,24,
600,,2.4
500,,2.1
400,,1.3
400,,1.5
600,,2.15
137,8,
167,30,
84,4,
70,6,
350,,1.1
384,40,1.5
500,,1.2
31,6,
15,,
48,3,
27,27,
34,17,
48,24,
45,14,
32,,
62,31,
23,,
