Plot,Year,Tree,Browsed,SummerBrowse,New,Height,CAG,DBH,Laser
72,2008,14,1,,0,75,30,,
72,2008,15,1,,0,71,36,,
72,2008,16,1,,0,86,48,,
72,2008,17,1,,0,135,75,,
72,2008,18,1,,0,106,46,,
72,2008,19,1,,0,60,29,,
72,2008,20,1,,0,91,36,,
72,2008,21,1,,0,85,46,,
72,2008,22,1,,0,56,37,,
72,2008,23,1,,0,90,35,,
72,2008,24,0,,0,135,70,,
72,2008,25,0,,0,60,40,,
72,2008,26,0,,0,91,40,,
72,2008,27,0,,0,110,87,,
72,2008,28,0,,0,79,36,,
72,2008,29,0,,0,94,66,,
72,2008,30,,,1,45,,,
72,2008,31,,,1,34,,,
72,2008,32,,,1,81,,,
73,2008,1,1,,0,12,12,,
73,2008,2,1,,0,13,13,,
74,2008,1,1,,0,65,24,,
74,2008,2,1,,0,83,61,,
74,2008,3,1,,0,80,36,,
74,2008,4,1,,0,94,53,,
74,2008,5,1,,0,50,29,,
74,2008,6,1,,0,75,45,,
74,2008,7,1,,0,95,51,,
74,2008,8,1,,0,55,29,,
74,2008,9,1,,0,80,26,,
74,2008,10,1,,0,93,40,,
74,2008,11,1,,0,65,27,,
74,2008,12,1,,0,60,26,,
74,2008,13,1,,0,55,28,,
74,2008,14,1,,0,97,66,,
74,2008,15,1,,0,45,21,,
74,2008,16,1,,0,35,19,,
74,2008,17,1,,0,64,44,,
74,2008,18,1,,0,67,36,,
74,2008,19,1,,0,50,27,,
74,2008,20,1,,0,52,29,,
74,2008,21,1,,0,61,37,,
74,2008,22,1,,0,30,17,,
74,2008,23,0,,0,82,50,,
74,2008,24,0,,0,102,55,,
74,2008,25,0,,0,65,24,,
74,2008,26,0,,0,92,46,,
74,2008,27,0,,0,62,34,,
74,2008,28,0,,0,70,12,,
74,2008,29,0,,0,82,31,,
74,2008,30,0,,0,62,29,,
74,2008,31,0,,0,59,36,,
74,2008,32,0,,0,51,16,,
74,2008,33,0,,0,74,45,,
74,2008,34,0,,0,57,37,,
74,2008,35,0,,0,52,31,,
74,2008,36,0,,0,53,30,,
74,2008,37,0,,0,61,30,,
74,2008,38,0,,0,54,44,,
74,2008,39,,,1,51,,,
74,2008,40,,,1,46,,,
74,2008,41,,,1,31,,,
74,2008,42,,,1,27,,,
74,2008,43,,,1,27,,,
74,2008,44,,,1,24,,,
74,2008,45,,,1,57,,,
74,2008,46,,,1,45,,,
74,2008,47,,,1,22,,,
74,2008,48,,,1,19,,,
74,2008,49,,,1,25,,,
74,2008,50,,,1,21,,,
75,2008,1,1,,0,130,95,,
75,2008,2,1,,0,133,84,,
75,2008,3,1,,0,103,64,,
75,2008,4,1,,0,66,42,,
75,2008,5,1,,0,95,89,,
75,2008,6,1,,0,74,67,,
75,2008,7,1,,0,102,69,,
75,2008,8,1,,0,92,57,,
75,2008,9,1,,0,85,81,,
75,2008,10,1,,0,115,79,,
75,2008,11,0,,0,98,54,,
75,2008,12,0,,0,85,64,,
75,2008,13,,,1,82,,,
75,2008,14,,,1,79,,,
76,2008,1,1,,0,20,18,,
76,2008,2,1,,0,19,15,,
76,2008,3,1,,0,17,15,,
76,2008,4,1,,0,24,20,,
76,2008,5,1,,0,17,12,,
76,2008,6,1,,0,15,11,,
76,2008,7,1,,0,42,34,,
76,2008,8,1,,0,24,17,,
76,2008,9,1,,0,22,15,,
76,2008,10,1,,0,25,18,,
76,2008,11,1,,0,26,17,,
76,2008,12,1,,0,50,31,,
76,2008,13,1,,0,25,17,,
76,2008,14,1,,0,22,15,,
76,2008,15,1,,0,21,16,,
76,2008,16,1,,0,50,45,,
76,2008,17,1,,0,29,24,,
76,2008,18,1,,0,47,37,,
76,2008,19,1,,0,37,27,,
76,2008,20,1,,0,34,23,,
76,2008,21,1,,0,59,31,,
76,2008,22,1,,0,110,77,,
76,2008,23,1,,0,77,59,,
76,2008,24,0,,0,40,26,,
76,2008,25,0,,0,60,42,,
76,2008,26,,,1,29,,,
76,2008,27,,,1,24,,,
76,2008,28,,,1,42,,,
76,2008,29,,,1,54,,,
78,2008,1,1,,0,82,52,,
78,2008,2,0,,0,58,27,,
78,2008,3,0,,0,48,14,,
78,2008,4,0,,0,92,35,,
78,2008,5,0,,0,77,37,,
78,2008,6,0,,0,70,41,,
78,2008,7,0,,0,82,37,,
78,2008,8,0,,0,61,27,,
78,2008,9,,,1,51,,,
78,2008,10,,,1,34,,,
79,2008,0,,,,,,,
80,2008,1,1,,0,108,66,,
80,2008,2,1,,0,75,36,,
80,2008,3,1,,0,55,34,,
80,2008,4,1,,0,79,47,,
80,2008,5,0,,0,86,45,,
80,2008,6,0,,0,56,21,,
80,2008,7,0,,0,48,32,,
80,2008,8,0,,0,89,49,,
80,2008,9,0,,0,76,41,,
80,2008,10,0,,0,62,40,,
80,2008,11,,,1,51,,,
81,2008,1,1,,0,62,35,,
81,2008,2,1,,0,47,26,,
81,2008,3,1,,0,51,24,,
81,2008,4,1,,0,56,22,,
81,2008,5,1,,0,52,26,,
81,2008,6,1,,0,72,41,,
81,2008,7,1,,0,43,29,,
81,2008,8,1,,0,45,26,,
81,2008,9,1,,0,52,27,,
81,2008,10,0,,0,42,21,,
81,2008,11,0,,0,51,26,,
81,2008,12,0,,0,62,31,,
81,2008,13,,,1,18,,,
81,2008,14,,,1,22,,,
81,2008,15,,,1,17,,,
82,2008,1,1,,0,161,25,,
82,2008,2,1,,0,115,71,,
82,2008,3,1,,0,166,95,,
82,2008,4,1,,0,75,46,,
82,2008,5,1,,0,86,43,,
82,2008,6,1,,0,91,82,,
82,2008,7,0,,0,189,68,,
82,2008,8,0,,0,198,38,,
82,2008,9,0,,0,252,61,,
82,2008,10,0,,0,175,57,,
82,2008,11,0,,0,102,25,,
82,2008,12,0,,0,225,83,,
82,2008,13,0,,0,70,21,,
82,2008,14,0,,0,104,66,,
82,2008,15,0,,0,85,41,,
82,2008,16,0,,0,55,23,,
82,2008,17,0,,0,44,27,,
82,2008,18,0,,0,51,39,,
82,2008,19,0,,0,61,35,,
82,2008,20,0,,0,90,53,,
82,2008,21,0,,0,60,44,,
82,2008,22,0,,0,110,65,,
82,2008,23,0,,0,118,73,,
82,2008,24,0,,0,75,64,,
82,2008,25,0,,0,120,76,,
82,2008,26,0,,0,97,56,,
82,2008,27,0,,0,60,28,,
82,2008,28,0,,0,83,62,,
82,2008,29,0,,0,93,81,,
82,2008,30,0,,0,108,82,,
82,2008,31,,,1,45,,,
82,2008,32,,,1,59,,,
82,2008,33,,,1,56,,,
82,2008,34,,,1,62,,,
82,2008,35,,,1,27,,,
82,2008,36,,,1,32,,,
82,2008,37,,,1,40,,,
82,2008,38,,,1,16,,,
82,2008,39,,,1,23,,,
82,2008,40,,,1,9,,,
82,2008,41,,,1,17,,,
82,2008,42,,,1,75,,,
82,2008,43,,,1,40,,,
82,2008,44,,,1,10,,,
83,2008,1,1,,0,103,67,,
83,2008,2,1,,0,81,59,,
83,2008,3,1,,0,8,8,,
83,2008,4,1,,0,51,47,,
83,2008,5,1,,0,55,27,,
83,2008,6,1,,0,95,54,,
83,2008,7,1,,0,71,32,,
83,2008,8,1,,0,93,59,,
83,2008,9,1,,0,60,32,,
83,2008,10,1,,0,78,48,,
83,2008,11,1,,0,78,58,,
83,2008,12,1,,0,60,54,,
83,2008,13,,,1,24,,,
84,2008,1,1,,0,72,42,,
84,2008,2,1,,0,100,59,,
84,2008,3,1,,0,70,52,,
84,2008,4,1,,0,99,74,,
84,2008,5,1,,0,62,46,,
84,2008,6,1,,0,50,39,,
84,2008,7,1,,0,61,41,,
84,2008,8,1,,0,75,53,,
84,2008,9,0,,0,55,46,,
84,2008,10,,,1,55,,,
84,2008,11,,,1,86,,,
85,2008,1,,,1,46,,,
85,2008,2,,,1,48,,,
85,2008,3,,,1,32,,,
86,2008,0,,,,,,,
87,2008,1,1,,0,90,56,,
87,2008,2,1,,0,49,34,,
87,2008,3,1,,0,92,60,,
87,2008,4,1,,0,65,44,,
87,2008,5,1,,0,55,38,,
87,2008,6,1,,0,76,33,,
87,2008,7,1,,0,75,47,,
87,2008,8,1,,0,55,36,,
87,2008,9,1,,0,120,80,,
87,2008,10,1,,0,72,42,,
87,2008,11,1,,0,55,30,,
87,2008,12,1,,0,61,35,,
87,2008,13,1,,0,129,72,,
87,2008,14,1,,0,78,40,,
87,2008,15,1,,0,59,54,,
87,2008,16,0,,0,63,26,,
87,2008,17,0,,0,102,55,,
87,2008,18,0,,0,70,45,,
87,2008,19,0,,0,60,15,,
87,2008,20,,,1,55,,,
87,2008,21,,,1,47,,,
88,2008,1,1,,0,104,57,,
88,2008,2,1,,0,92,62,,
88,2008,3,,,1,25,,,
89,2008,1,,,1,45,,,
90,2008,1,1,,0,72,44,,
90,2008,2,1,,0,40,19,,
90,2008,3,1,,0,53,24,,
90,2008,4,1,,0,64,60,,
90,2008,5,1,,0,29,29,,
90,2008,6,1,,0,30,21,,
90,2008,7,1,,0,40,30,,
90,2008,8,1,,0,45,34,,
90,2008,9,1,,0,40,24,,
90,2008,10,1,,0,42,26,,
90,2008,11,1,,0,45,18,,
90,2008,12,1,,0,42,29,,
90,2008,13,1,,0,43,23,,
90,2008,14,1,,0,45,29,,
90,2008,15,0,,0,50,21,,
90,2008,16,0,,0,49,16,,
90,2008,17,0,,0,35,24,,
90,2008,18,,,1,36,,,
90,2008,19,,,1,57,,,
91,2008,1,1,,0,135,49,,
91,2008,2,1,,0,47,10,,
91,2008,3,1,,0,23,17,,
91,2008,4,1,,0,37,2,,
91,2008,5,1,,0,67,18,,
91,2008,6,1,,0,75,38,,
91,2008,7,1,,0,53,28,,
91,2008,8,1,,0,61,19,,
91,2008,9,1,,0,43,8,,
91,2008,10,1,,0,24,13,,
91,2008,11,0,,0,85,30,,
91,2008,12,0,,0,62,5,,
91,2008,13,0,,0,54,20,,
91,2008,14,0,,0,63,4,,
91,2008,15,0,,0,53,41,,
91,2008,16,0,,0,41,10,,
92,2008,1,1,,0,30,14,,
92,2008,2,1,,0,32,16,,
92,2008,3,1,,0,20,11,,
92,2008,4,1,,0,34,17,,
92,2008,5,1,,0,33,15,,
92,2008,6,1,,0,55,29,,
92,2008,7,0,,0,55,39,,
92,2008,8,0,,0,61,46,,
92,2008,9,0,,0,66,44,,
92,2008,10,,,1,54,,,
92,2008,11,,,1,41,,,
93,2008,1,1,,0,95,56,,
93,2008,2,1,,0,106,52,,
93,2008,3,1,,0,80,53,,
93,2008,4,1,,0,95,66,,
93,2008,5,1,,0,105,61,,
93,2008,6,1,,0,112,51,,
93,2008,7,1,,0,76,35,,
93,2008,8,1,,0,106,46,,
93,2008,9,0,,0,82,58,,
94,2008,0,,,,,,,
95,2008,0,,,,,,,
96,2008,1,1,,0,90,44,,
96,2008,2,1,,0,92,56,,
96,2008,3,1,,0,83,26,,
96,2008,4,0,,0,130,35,,
96,2008,5,0,,0,125,38,,
96,2008,6,0,,0,88,12,,
96,2008,7,0,,0,53,28,,
96,2008,8,0,,0,109,56,,
96,2008,9,0,,0,97,41,,
96,2008,10,0,,0,95,26,,
96,2008,11,0,,0,82,18,,
96,2008,12,0,,0,80,19,,
96,2008,13,0,,0,133,53,,
96,2008,14,0,,0,119,36,,
96,2008,15,0,,0,58,46,,
96,2008,16,0,,0,100,25,,
96,2008,17,0,,0,78,32,,
96,2008,18,0,,0,81,34,,
96,2008,19,0,,0,45,2,,
96,2008,20,0,,0,60,22,,
96,2008,21,0,,0,45,18,,
96,2008,22,0,,0,50,20,,
96,2008,23,0,,0,53,13,,
96,2008,24,0,,0,140,19,,
96,2008,25,0,,0,110,19,,
96,2008,26,0,,0,95,2,,
96,2008,27,0,,0,65,18,,
96,2008,28,0,,0,55,8,,
96,2008,29,0,,0,70,3,,
97,2008,1,1,,0,90,63,,
97,2008,2,1,,0,58,41,,
97,2008,3,1,,0,40,33,,
97,2008,4,1,,0,80,31,,
97,2008,5,0,,0,42,24,,
97,2008,6,0,,0,90,50,,
97,2008,7,,,1,57,,,
97,2008,8,,,1,31,,,
97,2008,9,,,1,45,,,
97,2008,10,,,1,48,,,
97,2008,11,,,1,15,,,
97,2008,12,,,1,17,,,
98,2008,1,1,,0,74,46,,
98,2008,2,1,,0,55,34,,
98,2008,3,1,,0,46,16,,
98,2008,4,1,,0,70,36,,
98,2008,5,1,,0,51,32,,
98,2008,6,1,,0,40,23,,
98,2008,7,1,,0,56,52,,
98,2008,8,1,,0,30,17,,
98,2008,9,1,,0,27,21,,
98,2008,10,1,,0,29,19,,
98,2008,11,1,,0,34,17,,
98,2008,12,1,,0,50,29,,
98,2008,13,1,,0,72,52,,
98,2008,14,1,,0,55,31,,
98,2008,15,1,,0,54,33,,
98,2008,16,1,,0,65,22,,
98,2008,17,1,,0,70,41,,
98,2008,18,1,,0,63,36,,
98,2008,19,1,,0,54,32,,
98,2008,20,1,,0,70,51,,
98,2008,21,,,1,42,,,
98,2008,22,,,1,40,,,
98,2008,23,,,1,48,,,
99,2008,1,1,,0,95,58,,
99,2008,2,1,,0,106,60,,
99,2008,3,1,,0,115,68,,
99,2008,4,1,,0,103,62,,
99,2008,5,1,,0,102,65,,
99,2008,6,1,,0,135,80,,
99,2008,7,1,,0,170,90,,
99,2008,8,1,,0,85,57,,
99,2008,9,1,,0,135,67,,
99,2008,10,1,,0,105,37,,
99,2008,11,1,,0,139,75,,
99,2008,12,1,,0,118,52,,
99,2008,13,0,,0,130,89,,
99,2008,14,0,,0,91,34,,
99,2008,15,0,,0,77,47,,
99,2008,16,0,,0,73,52,,
99,2008,17,0,,0,118,65,,
99,2008,18,0,,0,92,27,,
99,2008,19,0,,0,66,50,,
100,2008,1,1,,0,95,43,,
100,2008,2,1,,0,103,56,,
100,2008,3,1,,0,94,68,,
100,2008,4,1,,0,98,57,,
100,2008,5,1,,0,75,27,,
100,2008,6,1,,0,99,64,,
100,2008,7,1,,0,90,38,,
100,2008,8,1,,0,70,33,,
100,2008,9,1,,0,66,45,,
100,2008,10,0,,0,95,55,,
100,2008,11,0,,0,92,64,,
100,2008,12,0,,0,57,23,,
100,2008,13,,,1,50,,,
100,2008,14,,,1,43,,,
100,2008,15,,,1,27,,,
102,2008,1,1,,0,52,49,,
102,2008,2,1,,0,60,34,,
102,2008,3,1,,0,53,29,,
102,2008,4,1,,0,53,30,,
102,2008,5,1,,0,41,4,,
102,2008,6,1,,0,61,30,,
102,2008,7,1,,0,50,22,,
102,2008,8,1,,0,72,19,,
102,2008,9,0,,0,59,22,,
102,2008,10,0,,0,77,50,,
102,2008,11,0,,0,65,18,,
102,2008,12,0,,0,47,8,,
102,2008,13,0,,0,66,26,,
102,2008,14,,,1,36,,,
103,2008,1,1,,0,83,40,,
103,2008,2,1,,0,81,38,,
103,2008,3,1,,0,124,82,,
103,2008,4,1,,0,111,74,,
103,2008,5,1,,0,131,87,,
103,2008,6,1,,0,102,61,,
103,2008,7,1,,0,106,63,,
103,2008,8,1,,0,136,84,,
103,2008,9,1,,0,132,75,,
103,2008,10,1,,0,139,76,,
103,2008,11,1,,0,127,67,,
103,2008,12,1,,0,140,87,,
103,2008,13,1,,0,159,89,,
103,2008,14,1,,0,135,76,,
103,2008,15,1,,0,167,112,,
103,2008,16,1,,0,155,93,,
103,2008,17,1,,0,155,97,,
103,2008,18,0,,0,116,87,,
103,2008,19,0,,0,110,79,,
103,2008,20,0,,0,87,62,,
103,2008,21,0,,0,67,49,,
103,2008,22,,,1,166,,,
104,2008,1,1,,0,64,45,,
104,2008,2,1,,0,42,28,,
105,2008,1,1,,0,64,41,,
105,2008,2,1,,0,83,57,,
105,2008,3,1,,0,21,17,,
105,2008,4,1,,0,26,14,,
105,2008,5,1,,0,82,61,,
105,2008,6,1,,0,29,19,,
105,2008,7,1,,0,38,14,,
105,2008,8,0,,0,34,19,,
105,2008,9,0,,0,44,22,,
105,2008,10,0,,0,46,23,,
106,2008,1,1,,0,50,36,,
106,2008,2,1,,0,70,41,,
106,2008,3,1,,0,112,61,,
106,2008,4,1,,0,95,46,,
106,2008,5,1,,0,81,52,,
106,2008,6,1,,0,90,57,,
106,2008,7,1,,0,66,29,,
106,2008,8,1,,0,72,56,,
106,2008,9,1,,0,59,36,,
106,2008,10,1,,0,41,19,,
106,2008,11,1,,0,58,31,,
106,2008,12,,,1,47,,,
106,2008,13,,,1,38,,,
106,2008,14,,,1,37,,,
107,2008,1,1,,0,68,42,,
107,2008,2,1,,0,72,45,,
107,2008,3,1,,0,86,44,,
107,2008,4,1,,0,81,47,,
107,2008,5,1,,0,107,49,,
107,2008,6,1,,0,58,9,,
107,2008,7,1,,0,105,51,,
107,2008,8,1,,0,62,32,,
107,2008,9,1,,0,93,45,,
107,2008,10,1,,0,84,38,,
107,2008,11,1,,0,90,45,,
107,2008,12,1,,0,96,46,,
107,2008,13,1,,0,90,37,,
107,2008,14,1,,0,92,40,,
107,2008,15,1,,0,72,30,,
107,2008,16,1,,0,77,25,,
107,2008,17,1,,0,77,30,,
107,2008,18,1,,0,75,30,,
107,2008,19,0,,0,72,65,,
107,2008,20,0,,0,65,29,,
107,2008,21,0,,0,62,10,,
107,2008,22,,,1,41,,,
107,2008,23,,,1,55,,,
107,2008,24,,,1,45,,,
107,2008,25,,,1,51,,,
108,2008,1,1,,0,50,19,,
108,2008,2,1,,0,30,17,,
108,2008,3,1,,0,62,60,,
108,2008,4,1,,0,55,36,,
108,2008,5,0,,0,50,35,,
108,2008,6,0,,0,49,40,,
108,2008,7,0,,0,30,17,,
108,2008,8,,,1,41,,,
108,2008,9,,,1,35,,,
108,2008,10,,,1,33,,,
108,2008,11,,,1,20,,,
108,2008,12,,,1,25,,,
108,2008,13,,,1,30,,,
108,2008,14,,,1,31,,,
108,2008,15,,,1,31,,,
108,2008,16,,,1,29,,,
108,2008,17,,,1,61,,,
108,2008,18,,,1,49,,,
108,2008,19,,,1,34,,,
109,2008,1,1,,0,91,47,,
109,2008,2,1,,0,112,52,,
109,2008,3,1,,0,114,53,,
109,2008,4,1,,0,116,60,,
109,2008,5,1,,0,63,33,,
109,2008,6,1,,0,96,43,,
109,2008,7,1,,0,56,41,,
109,2008,8,1,,0,60,3,,
109,2008,9,1,,0,78,33,,
109,2008,10,1,,0,71,31,,
109,2008,11,1,,0,170,42,,
109,2008,12,1,,0,101,50,,
109,2008,13,1,,0,160,84,,
109,2008,14,1,,0,108,53,,
109,2008,15,1,,0,83,30,,
109,2008,16,1,,0,80,36,,
109,2008,17,1,,0,92,33,,
109,2008,18,1,,0,87,30,,
109,2008,19,1,,0,91,35,,
109,2008,20,1,,0,103,41,,
109,2008,21,1,,0,140,62,,
109,2008,22,1,,0,128,51,,
109,2008,23,1,,0,185,65,,
109,2008,24,0,,0,48,12,,
109,2008,25,0,,0,75,107,,
109,2008,26,0,,0,54,45,,
109,2008,27,0,,0,74,26,,
109,2008,28,0,,0,70,47,,
109,2008,29,0,,0,95,58,,
109,2008,30,0,,0,205,50,,
109,2008,31,0,,0,107,38,,
110,2008,1,,,1,96,,,
110,2008,2,,,1,56,,,
111,2008,1,1,,0,44,21,,
111,2008,2,1,,0,42,26,,
111,2008,3,0,,0,52,22,,
111,2008,4,,,1,46,,,
111,2008,5,,,1,31,,,
112,2008,1,1,,0,84,22,,
112,2008,2,1,,0,98,31,,
112,2008,3,1,,0,146,86,,
112,2008,4,1,,0,64,30,,
112,2008,5,1,,0,122,64,,
112,2008,6,1,,0,97,49,,
112,2008,7,1,,0,101,44,,
112,2008,8,1,,0,74,25,,
112,2008,9,1,,0,120,52,,
112,2008,10,1,,0,78,28,,
112,2008,11,1,,0,116,34,,
112,2008,12,1,,0,102,43,,
112,2008,13,1,,0,76,38,,
112,2008,14,1,,0,76,32,,
112,2008,15,1,,0,98,42,,
112,2008,16,1,,0,78,26,,
112,2008,17,1,,0,70,21,,
112,2008,18,1,,0,60,28,,
112,2008,19,1,,0,101,50,,
112,2008,20,1,,0,100,44,,
112,2008,21,1,,0,111,52,,
112,2008,22,1,,0,65,32,,
112,2008,23,1,,0,65,13,,
112,2008,24,1,,0,68,32,,
112,2008,25,1,,0,82,36,,
112,2008,26,1,,0,78,26,,
112,2008,27,1,,0,105,32,,
112,2008,28,1,,0,128,48,,
112,2008,29,1,,0,101,48,,
112,2008,30,1,,0,92,50,,
112,2008,31,1,,0,118,36,,
112,2008,32,1,,0,48,14,,
112,2008,33,1,,0,96,48,,
112,2008,34,1,,0,118,59,,
112,2008,35,1,,0,95,53,,
112,2008,36,1,,0,131,64,,
112,2008,37,1,,0,114,71,,
112,2008,38,1,,0,72,37,,
112,2008,39,1,,0,70,30,,
112,2008,40,1,,0,126,72,,
112,2008,41,1,,0,130,74,,
112,2008,42,1,,0,82,22,,
112,2008,43,1,,0,116,76,,
112,2008,44,1,,0,44,29,,
112,2008,45,1,,0,74,49,,
112,2008,46,1,,0,50,29,,
112,2008,47,1,,0,34,28,,
112,2008,48,1,,0,37,32,,
112,2008,49,1,,0,44,41,,
112,2008,50,1,,0,24,16,,
112,2008,51,1,,0,30,22,,
112,2008,52,1,,0,55,37,,
112,2008,53,1,,0,60,49,,
112,2008,54,1,,0,59,42,,
112,2008,55,1,,0,38,37,,
112,2008,56,1,,0,68,51,,
112,2008,57,1,,0,63,42,,
112,2008,58,1,,0,64,49,,
112,2008,59,1,,0,32,19,,
112,2008,60,1,,0,90,49,,
112,2008,61,1,,0,105,67,,
112,2008,62,1,,0,67,45,,
112,2008,63,1,,0,44,21,,
112,2008,64,1,,0,65,45,,
112,2008,65,1,,0,62,33,,
112,2008,66,1,,0,30,21,,
112,2008,67,0,,0,103,65,,
112,2008,68,0,,0,77,40,,
112,2008,69,0,,0,118,40,,
112,2008,70,0,,0,78,42,,
112,2008,71,0,,0,76,38,,
112,2008,72,0,,0,118,62,,
112,2008,73,0,,0,66,48,,
112,2008,74,0,,0,72,35,,
112,2008,75,0,,0,88,31,,
112,2008,76,0,,0,114,34,,
112,2008,77,0,,0,95,42,,
112,2008,78,0,,0,126,72,,
112,2008,79,0,,0,124,56,,
112,2008,80,0,,0,84,30,,
112,2008,81,0,,0,64,24,,
112,2008,82,0,,0,120,46,,
112,2008,83,0,,0,108,37,,
112,2008,84,0,,0,124,52,,
112,2008,85,0,,0,36,8,,
112,2008,86,0,,0,103,43,,
112,2008,87,0,,0,136,85,,
112,2008,88,0,,0,67,30,,
112,2008,89,0,,0,83,43,,
112,2008,90,0,,0,58,39,,
112,2008,91,0,,0,100,55,,
112,2008,92,0,,0,60,25,,
112,2008,93,,,1,70,,,
112,2008,94,,,1,61,,,
112,2008,95,,,1,45,,,
112,2008,96,,,1,47,,,
113,2008,1,1,,0,60,32,,
113,2008,2,,,1,40,,,
114,2008,0,,,,,,,
1,2009,1,1,,0,75,37,,
1,2009,2,1,,0,113,71,,
1,2009,3,1,,0,123,62,,
1,2009,4,1,,0,96,65,,
1,2009,5,1,,0,115,69,,
1,2009,6,1,,0,65,24,,
1,2009,7,1,,0,120,63,,
1,2009,8,1,,0,117,67,,
1,2009,9,1,,0,137,74,,
1,2009,10,1,,0,116,60,,
1,2009,11,1,,0,89,79,,
1,2009,12,1,,0,135,60,,
1,2009,13,1,,0,138,82,,
1,2009,14,1,,0,127,73,,
1,2009,15,1,,0,114,49,,
1,2009,16,1,,0,87,55,,
1,2009,17,1,,0,116,60,,
1,2009,18,1,,0,107,46,,
1,2009,19,0,,0,97,44,,
1,2009,20,0,,0,90,53,,
1,2009,21,0,,0,96,49,,
1,2009,22,0,,0,117,41,,
1,2009,23,0,,0,57,28,,
2,2009,1,1,,0,48,21,,
2,2009,2,1,,0,55,19,,
2,2009,3,1,,0,53,,,
2,2009,4,1,,0,29,23,,
2,2009,5,1,,0,65,31,,
2,2009,6,1,,0,53,24,,
2,2009,7,1,,0,35,22,,
2,2009,8,1,,0,32,21,,
2,2009,9,1,,0,41,29,,
2,2009,10,1,,0,39,31,,
2,2009,11,1,,0,63,33,,
2,2009,12,1,,0,19,8,,
2,2009,13,1,,0,39,38,,
2,2009,14,1,,0,35,,,
2,2009,15,1,,0,74,39,,
2,2009,16,1,,0,57,21,,
2,2009,17,1,,0,65,19,,
2,2009,18,1,,0,72,22,,
2,2009,19,1,,0,50,23,,
2,2009,20,1,,0,66,29,,
2,2009,21,1,,0,66,31,,
2,2009,22,1,,0,31,22,,
2,2009,23,1,,0,77,46,,
2,2009,24,0,,0,55,24,,
2,2009,25,0,,0,58,23,,
2,2009,26,0,,0,49,24,,
2,2009,27,0,,0,41,22,,
2,2009,28,0,,0,45,6,,
2,2009,29,0,,0,40,21,,
2,2009,30,0,,0,56,26,,
2,2009,31,0,,0,69,16,,
2,2009,32,0,,0,32,17,,
2,2009,33,0,,0,47,29,,
2,2009,34,,,1,35,,,
2,2009,35,,,1,22,,,
2,2009,36,,,1,36,,,
2,2009,37,,,1,23,,,
2,2009,38,,,1,25,,,
2,2009,39,,,1,31,,,
2,2009,40,,,1,46,,,
2,2009,41,,,1,20,,,
2,2009,42,,,1,19,,,
2,2009,43,,,1,40,,,
2,2009,44,,,1,55,,,
3,2009,1,1,,0,95,42,,
4,2009,1,1,,0,110,39,,
4,2009,2,1,,0,115,37,,
4,2009,3,1,,0,120,39,,
4,2009,4,1,,0,66,13,,
4,2009,5,1,,0,103,41,,
4,2009,6,0,,0,191,37,,
4,2009,7,0,,0,153,18,,
4,2009,8,0,,0,152,47,,
4,2009,9,0,,0,46,12,,
4,2009,10,0,,0,43,11,,
4,2009,11,0,,0,43,7,,
5,2009,1,1,,0,208,75,,
5,2009,2,1,,0,142,39,,
5,2009,3,1,,0,150,81,,
5,2009,4,0,,0,550,,,
5,2009,5,0,,0,213,41,,
5,2009,6,0,,0,325,,,
5,2009,7,0,,0,330,53,,
5,2009,8,0,,0,350,,,
5,2009,9,0,,0,294,56,,
5,2009,10,0,,0,282,77,,
5,2009,11,0,,0,360,72,,
5,2009,12,0,,0,370,90,,
5,2009,13,0,,0,370,79,,
5,2009,14,0,,0,261,40,,
5,2009,15,0,,0,380,65,,
5,2009,16,0,,0,197,11,,
5,2009,17,0,,0,350,66,,
5,2009,18,0,,0,550,,,
5,2009,19,0,,0,131,35,,
5,2009,20,0,,0,185,48,,
5,2009,21,0,,0,201,12,,
5,2009,22,0,,0,169,11,,
5,2009,23,0,,0,213,56,,
5,2009,24,0,,0,181,22,,
5,2009,25,0,,0,350,86,,
5,2009,26,0,,0,450,,,
5,2009,27,0,,0,450,,,
5,2009,28,0,,0,550,,,
5,2009,29,0,,0,550,,,
5,2009,30,0,,0,250,58,,
5,2009,31,0,,0,550,,,
5,2009,32,0,,0,450,,,
5,2009,33,0,,0,350,,,
5,2009,34,0,,0,450,,,
5,2009,35,0,,0,450,,,
5,2009,36,0,,0,450,,,
5,2009,37,0,,0,295,62,,
5,2009,38,0,,0,450,,,
5,2009,39,0,,0,370,77,,
5,2009,40,0,,0,350,,,
5,2009,41,0,,0,350,,,
5,2009,42,0,,0,350,,,
5,2009,43,0,,0,350,,,
5,2009,44,0,,0,350,,,
5,2009,45,0,,0,304,61,,
5,2009,46,0,,0,305,,,
5,2009,47,0,,0,297,40,,
5,2009,48,0,,0,350,81,,
5,2009,49,0,,0,350,,,
5,2009,50,0,,0,350,,,
6,2009,1,1,,0,57,44,,
6,2009,2,1,,0,39,12,,
6,2009,3,1,,0,55,36,,
6,2009,4,1,,0,56,36,,
6,2009,5,1,,0,55,30,,
6,2009,6,1,,0,75,46,,
6,2009,7,1,,0,75,46,,
6,2009,8,1,,0,105,68,,
6,2009,9,1,,0,56,22,,
6,2009,10,1,,0,86,41,,
6,2009,11,1,,0,88,37,,
6,2009,12,1,,0,82,31,,
6,2009,13,1,,0,70,46,,
6,2009,14,1,,0,77,44,,
6,2009,15,1,,0,55,23,,
